name,groups,value,year,lastValue,tcolour
Brown,LAB,13,129,13,#ee3224
Brown,LAB,13,130,13,#ee3224
Brown,LAB,13,131,13,#ee3224
Brown,LAB,13,132,13,#ee3224
Brown,LAB,13,133,13,#ee3224
Brown,LAB,13,134,13,#ee3224
Brown,LAB,13,135,13,#ee3224
Brown,LAB,13,136,13,#ee3224
Brown,LAB,13,137,13,#ee3224
Brown,LAB,13,138,13,#ee3224
Brown,LAB,13,139,13,#ee3224
Brown,LAB,13,140,13,#ee3224
Cameron,CON,1,1,1,#00539f
Cameron,CON,1,2,1,#00539f
Cameron,CON,1,3,1,#00539f
Cameron,CON,1,4,1,#00539f
Cameron,CON,1,5,1,#00539f
Cameron,CON,1,6,1,#00539f
Cameron,CON,1,7,1,#00539f
Cameron,CON,1,8,1,#00539f
Cameron,CON,1,9,1,#00539f
Cameron,CON,1,10,1,#00539f
Cameron,CON,1,11,1,#00539f
Cameron,CON,1,12,1,#00539f
Cameron,CON,1,13,1,#00539f
Cameron,CON,1,14,1,#00539f
Cameron,CON,1,15,1,#00539f
Cameron,CON,1,16,1,#00539f
Cameron,CON,1,17,1,#00539f
Cameron,CON,2,18,1,#00539f
Cameron,CON,2,19,2,#00539f
Cameron,CON,2,20,2,#00539f
Cameron,CON,3,21,2,#00539f
Cameron,CON,3,22,3,#00539f
Cameron,CON,3,23,3,#00539f
Cameron,CON,3,24,3,#00539f
Cameron,CON,3,25,3,#00539f
Cameron,CON,3,26,3,#00539f
Cameron,CON,3,27,3,#00539f
Cameron,CON,3,28,3,#00539f
Cameron,CON,3,29,3,#00539f
Cameron,CON,4,30,3,#00539f
Cameron,CON,4,31,4,#00539f
Cameron,CON,5,32,4,#00539f
Cameron,CON,5,33,5,#00539f
Cameron,CON,5,34,5,#00539f
Cameron,CON,5,35,5,#00539f
Cameron,CON,5,36,5,#00539f
Cameron,CON,5,37,5,#00539f
Cameron,CON,5,38,5,#00539f
Cameron,CON,5,39,5,#00539f
Cameron,CON,5,40,5,#00539f
Cameron,CON,5,41,5,#00539f
Cameron,CON,5,42,5,#00539f
Cameron,CON,5,43,5,#00539f
Cameron,CON,5,44,5,#00539f
Cameron,CON,6,45,5,#00539f
Cameron,CON,6,46,6,#00539f
Cameron,CON,7,47,6,#00539f
Cameron,CON,7,48,7,#00539f
Cameron,CON,7,49,7,#00539f
Cameron,CON,7,50,7,#00539f
Cameron,CON,8,51,7,#00539f
Cameron,CON,8,52,8,#00539f
Cameron,CON,9,53,8,#00539f
Cameron,CON,12,54,9,#00539f
Cameron,CON,12,55,12,#00539f
Cameron,CON,12,56,12,#00539f
Cameron,CON,12,57,12,#00539f
Cameron,CON,12,58,12,#00539f
Cameron,CON,12,59,12,#00539f
Cameron,CON,12,60,12,#00539f
Cameron,CON,12,61,12,#00539f
Cameron,CON,12,62,12,#00539f
Cameron,CON,12,63,12,#00539f
Cameron,CON,12,64,12,#00539f
Cameron,CON,12,65,12,#00539f
Cameron,CON,12,66,12,#00539f
Cameron,CON,13,67,12,#00539f
Cameron,CON,13,68,13,#00539f
Cameron,CON,13,69,13,#00539f
Cameron,CON,13,70,13,#00539f
Cameron,CON,14,71,13,#00539f
Cameron,CON,14,72,14,#00539f
Cameron,CON,14,73,14,#00539f
Cameron,CON,14,74,14,#00539f
Cameron,CON,14,75,14,#00539f
Cameron,CON,14,76,14,#00539f
Cameron,CON,14,77,14,#00539f
Cameron,CON,14,78,14,#00539f
Cameron,CON,14,79,14,#00539f
Cameron,CON,14,80,14,#00539f
Cameron,CON,14,81,14,#00539f
Cameron,CON,14,82,14,#00539f
Cameron,CON,14,83,14,#00539f
Cameron,CON,14,84,14,#00539f
Cameron,CON,14,85,14,#00539f
Cameron,CON,14,86,14,#00539f
Cameron,CON,14,87,14,#00539f
Cameron,CON,14,88,14,#00539f
Cameron,CON,14,89,14,#00539f
Cameron,CON,14,90,14,#00539f
Cameron,CON,14,91,14,#00539f
Cameron,CON,14,92,14,#00539f
Cameron,CON,14,93,14,#00539f
Cameron,CON,14,94,14,#00539f
Cameron,CON,14,95,14,#00539f
Cameron,CON,14,96,14,#00539f
Cameron,CON,14,97,14,#00539f
Cameron,CON,14,98,14,#00539f
Cameron,CON,14,99,14,#00539f
Cameron,CON,14,100,14,#00539f
Cameron,CON,14,101,14,#00539f
Cameron,CON,14,102,14,#00539f
Cameron,CON,14,103,14,#00539f
Cameron,CON,14,104,14,#00539f
Cameron,CON,14,105,14,#00539f
Cameron,CON,14,106,14,#00539f
Cameron,CON,14,107,14,#00539f
Cameron,CON,14,108,14,#00539f
Cameron,CON,14,109,14,#00539f
Cameron,CON,14,110,14,#00539f
Cameron,CON,14,111,14,#00539f
Cameron,CON,14,112,14,#00539f
Cameron,CON,14,113,14,#00539f
Cameron,CON,14,114,14,#00539f
Cameron,CON,14,115,14,#00539f
Cameron,CON,14,116,14,#00539f
Cameron,CON,14,117,14,#00539f
Cameron,CON,14,118,14,#00539f
Cameron,CON,14,119,14,#00539f
Cameron,CON,14,120,14,#00539f
Cameron,CON,14,121,14,#00539f
Cameron,CON,14,122,14,#00539f
Cameron,CON,14,123,14,#00539f
Cameron,CON,14,124,14,#00539f
Cameron,CON,14,125,14,#00539f
Cameron,CON,14,126,14,#00539f
Cameron,CON,14,127,14,#00539f
Cameron,CON,14,128,14,#00539f
Cameron,CON,14,129,14,#00539f
Cameron,CON,14,130,14,#00539f
Cameron,CON,14,131,14,#00539f
Cameron,CON,14,132,14,#00539f
Cameron,CON,14,133,14,#00539f
Cameron,CON,14,134,14,#00539f
Cameron,CON,14,135,14,#00539f
Cameron,CON,14,136,14,#00539f
Cameron,CON,14,137,14,#00539f
Cameron,CON,14,138,14,#00539f
Cameron,CON,14,139,14,#00539f
Cameron,CON,14,140,14,#00539f
May,CON,0,1,1,#00539f
May,CON,0,2,1,#00539f
May,CON,1,3,1,#00539f
May,CON,1,4,1,#00539f
May,CON,1,5,1,#00539f
May,CON,1,6,1,#00539f
May,CON,1,7,1,#00539f
May,CON,1,8,1,#00539f
May,CON,1,9,1,#00539f
May,CON,1,10,1,#00539f
May,CON,2,11,1,#00539f
May,CON,2,12,2,#00539f
May,CON,2,13,2,#00539f
May,CON,2,14,2,#00539f
May,CON,2,15,2,#00539f
May,CON,5,16,2,#00539f
May,CON,5,17,5,#00539f
May,CON,6,18,5,#00539f
May,CON,6,19,6,#00539f
May,CON,6,20,6,#00539f
May,CON,6,21,6,#00539f
May,CON,7,22,6,#00539f
May,CON,8,23,7,#00539f
May,CON,13,24,8,#00539f
May,CON,14,25,13,#00539f
May,CON,14,26,14,#00539f
May,CON,14,27,14,#00539f
May,CON,16,28,14,#00539f
May,CON,21,29,16,#00539f
May,CON,22,30,21,#00539f
May,CON,23,31,22,#00539f
May,CON,25,32,23,#00539f
May,CON,30,33,25,#00539f
May,CON,30,34,30,#00539f
May,CON,30,35,30,#00539f
May,CON,30,36,30,#00539f
May,CON,30,37,30,#00539f
May,CON,30,38,30,#00539f
May,CON,30,39,30,#00539f
May,CON,30,40,30,#00539f
May,CON,30,41,30,#00539f
May,CON,30,42,30,#00539f
May,CON,30,43,30,#00539f
May,CON,30,44,30,#00539f
May,CON,30,45,30,#00539f
May,CON,30,46,30,#00539f
May,CON,30,47,30,#00539f
May,CON,30,48,30,#00539f
May,CON,30,49,30,#00539f
May,CON,30,50,30,#00539f
May,CON,30,51,30,#00539f
May,CON,30,52,30,#00539f
May,CON,30,53,30,#00539f
May,CON,30,54,30,#00539f
May,CON,30,55,30,#00539f
May,CON,30,56,30,#00539f
May,CON,30,57,30,#00539f
May,CON,30,58,30,#00539f
May,CON,30,59,30,#00539f
May,CON,30,60,30,#00539f
May,CON,30,61,30,#00539f
May,CON,30,62,30,#00539f
May,CON,30,63,30,#00539f
May,CON,30,64,30,#00539f
May,CON,30,65,30,#00539f
May,CON,30,66,30,#00539f
May,CON,30,67,30,#00539f
May,CON,30,68,30,#00539f
May,CON,30,69,30,#00539f
May,CON,30,70,30,#00539f
May,CON,30,71,30,#00539f
May,CON,30,72,30,#00539f
May,CON,30,73,30,#00539f
May,CON,30,74,30,#00539f
May,CON,30,75,30,#00539f
May,CON,30,76,30,#00539f
May,CON,30,77,30,#00539f
May,CON,30,78,30,#00539f
May,CON,30,79,30,#00539f
May,CON,30,80,30,#00539f
May,CON,30,81,30,#00539f
May,CON,30,82,30,#00539f
May,CON,30,83,30,#00539f
May,CON,30,84,30,#00539f
May,CON,30,85,30,#00539f
May,CON,30,86,30,#00539f
May,CON,30,87,30,#00539f
May,CON,30,88,30,#00539f
May,CON,30,89,30,#00539f
May,CON,30,90,30,#00539f
May,CON,30,91,30,#00539f
May,CON,30,92,30,#00539f
May,CON,30,93,30,#00539f
May,CON,30,94,30,#00539f
May,CON,30,95,30,#00539f
May,CON,30,96,30,#00539f
May,CON,30,97,30,#00539f
May,CON,30,98,30,#00539f
May,CON,30,99,30,#00539f
May,CON,30,100,30,#00539f
May,CON,30,101,30,#00539f
May,CON,30,102,30,#00539f
May,CON,30,103,30,#00539f
May,CON,30,104,30,#00539f
May,CON,30,105,30,#00539f
May,CON,30,106,30,#00539f
May,CON,30,107,30,#00539f
May,CON,30,108,30,#00539f
May,CON,30,109,30,#00539f
May,CON,30,110,30,#00539f
May,CON,30,111,30,#00539f
May,CON,30,112,30,#00539f
May,CON,30,113,30,#00539f
May,CON,30,114,30,#00539f
May,CON,30,115,30,#00539f
May,CON,30,116,30,#00539f
May,CON,30,117,30,#00539f
May,CON,30,118,30,#00539f
May,CON,30,119,30,#00539f
May,CON,30,120,30,#00539f
May,CON,30,121,30,#00539f
May,CON,30,122,30,#00539f
May,CON,30,123,30,#00539f
May,CON,30,124,30,#00539f
May,CON,30,125,30,#00539f
May,CON,30,126,30,#00539f
May,CON,30,127,30,#00539f
May,CON,30,128,30,#00539f
May,CON,30,129,30,#00539f
May,CON,30,130,30,#00539f
May,CON,30,131,30,#00539f
May,CON,30,132,30,#00539f
May,CON,30,133,30,#00539f
May,CON,30,134,30,#00539f
May,CON,30,135,30,#00539f
May,CON,30,136,30,#00539f
May,CON,30,137,30,#00539f
May,CON,30,138,30,#00539f
May,CON,30,139,30,#00539f
May,CON,30,140,30,#00539f
