name,subGroup,year,value,lastValue,tcolour
Churchill,"3,160 days in office",910,1,1,#00539f
Churchill,"3,160 days in office",920,1,1,#00539f
Churchill,"3,160 days in office",930,1,1,#00539f
Churchill,"3,160 days in office",940,1,1,#00539f
Churchill,"3,160 days in office",950,1,1,#00539f
Churchill,"3,160 days in office",960,1,1,#00539f
Churchill,"3,160 days in office",970,1,1,#00539f
Churchill,"3,160 days in office",980,1,1,#00539f
Churchill,"3,160 days in office",990,1,1,#00539f
Churchill,"3,160 days in office",1000,1,1,#00539f
Eden,644 days in office,10,0,0,#00539f
Eden,644 days in office,20,0,0,#00539f
Eden,644 days in office,30,0,0,#00539f
Eden,644 days in office,40,0,0,#00539f
Eden,644 days in office,50,0,0,#00539f
Eden,644 days in office,60,0,0,#00539f
Eden,644 days in office,70,0,0,#00539f
Eden,644 days in office,80,0,0,#00539f
Eden,644 days in office,90,0,0,#00539f
Eden,644 days in office,100,0,0,#00539f
Eden,644 days in office,110,0,0,#00539f
Eden,644 days in office,120,0,0,#00539f
Eden,644 days in office,130,0,0,#00539f
Eden,644 days in office,140,0,0,#00539f
Eden,644 days in office,150,0,0,#00539f
Eden,644 days in office,160,0,0,#00539f
Eden,644 days in office,170,0,0,#00539f
Eden,644 days in office,180,0,0,#00539f
Eden,644 days in office,190,0,0,#00539f
Eden,644 days in office,200,0,0,#00539f
Eden,644 days in office,210,0,0,#00539f
Eden,644 days in office,220,0,0,#00539f
Eden,644 days in office,230,0,0,#00539f
Eden,644 days in office,240,0,0,#00539f
Eden,644 days in office,250,0,0,#00539f
Eden,644 days in office,260,0,0,#00539f
Eden,644 days in office,270,0,0,#00539f
Eden,644 days in office,280,0,0,#00539f
Eden,644 days in office,290,0,0,#00539f
Eden,644 days in office,300,0,0,#00539f
Eden,644 days in office,310,0,0,#00539f
Eden,644 days in office,320,0,0,#00539f
Eden,644 days in office,330,0,0,#00539f
Eden,644 days in office,340,0,0,#00539f
Eden,644 days in office,350,0,0,#00539f
Eden,644 days in office,360,0,0,#00539f
Eden,644 days in office,370,0,0,#00539f
Eden,644 days in office,380,0,0,#00539f
Eden,644 days in office,390,0,0,#00539f
Eden,644 days in office,400,0,0,#00539f
Eden,644 days in office,410,0,0,#00539f
Eden,644 days in office,420,0,0,#00539f
Eden,644 days in office,430,0,0,#00539f
Eden,644 days in office,440,0,0,#00539f
Eden,644 days in office,450,0,0,#00539f
Eden,644 days in office,460,0,0,#00539f
Eden,644 days in office,470,0,0,#00539f
Eden,644 days in office,480,0,0,#00539f
Eden,644 days in office,490,0,0,#00539f
Eden,644 days in office,500,0,0,#00539f
Eden,644 days in office,510,0,0,#00539f
Eden,644 days in office,520,0,0,#00539f
Eden,644 days in office,530,0,0,#00539f
Eden,644 days in office,540,0,0,#00539f
Eden,644 days in office,550,0,0,#00539f
Eden,644 days in office,560,0,0,#00539f
Eden,644 days in office,570,0,0,#00539f
Eden,644 days in office,580,2,0,#00539f
Eden,644 days in office,590,2,2,#00539f
Eden,644 days in office,600,2,2,#00539f
Eden,644 days in office,610,2,2,#00539f
Eden,644 days in office,620,2,2,#00539f
Eden,644 days in office,630,2,2,#00539f
Eden,644 days in office,640,2,2,#00539f
Eden,644 days in office,650,2,2,#00539f
Eden,644 days in office,660,2,2,#00539f
Eden,644 days in office,670,2,2,#00539f
Eden,644 days in office,680,2,2,#00539f
Eden,644 days in office,690,2,2,#00539f
Eden,644 days in office,700,2,2,#00539f
Eden,644 days in office,710,2,2,#00539f
Eden,644 days in office,720,2,2,#00539f
Eden,644 days in office,730,2,2,#00539f
Eden,644 days in office,740,2,2,#00539f
Eden,644 days in office,750,2,2,#00539f
Eden,644 days in office,760,2,2,#00539f
Eden,644 days in office,770,2,2,#00539f
Eden,644 days in office,780,2,2,#00539f
Eden,644 days in office,790,2,2,#00539f
Eden,644 days in office,800,2,2,#00539f
Eden,644 days in office,810,2,2,#00539f
Eden,644 days in office,820,2,2,#00539f
Eden,644 days in office,830,2,2,#00539f
Eden,644 days in office,840,2,2,#00539f
Eden,644 days in office,850,2,2,#00539f
Eden,644 days in office,860,2,2,#00539f
Eden,644 days in office,870,2,2,#00539f
Eden,644 days in office,880,2,2,#00539f
Eden,644 days in office,890,2,2,#00539f
Eden,644 days in office,900,2,2,#00539f
Eden,644 days in office,910,2,2,#00539f
Eden,644 days in office,920,2,2,#00539f
Eden,644 days in office,930,2,2,#00539f
Eden,644 days in office,940,2,2,#00539f
Eden,644 days in office,950,2,2,#00539f
Eden,644 days in office,960,2,2,#00539f
Eden,644 days in office,970,2,2,#00539f
Eden,644 days in office,980,2,2,#00539f
Eden,644 days in office,990,2,2,#00539f
Eden,644 days in office,1000,2,2,#00539f
Heath,"1,354 days in office",10,0,0,#00539f
Heath,"1,354 days in office",20,0,0,#00539f
Heath,"1,354 days in office",30,0,0,#00539f
Heath,"1,354 days in office",40,0,0,#00539f
Heath,"1,354 days in office",50,0,0,#00539f
Heath,"1,354 days in office",60,0,0,#00539f
Heath,"1,354 days in office",70,0,0,#00539f
Heath,"1,354 days in office",80,0,0,#00539f
Heath,"1,354 days in office",90,0,0,#00539f
Heath,"1,354 days in office",100,0,0,#00539f
Heath,"1,354 days in office",110,0,0,#00539f
Heath,"1,354 days in office",120,0,0,#00539f
Heath,"1,354 days in office",130,0,0,#00539f
Heath,"1,354 days in office",140,0,0,#00539f
Heath,"1,354 days in office",150,0,0,#00539f
Heath,"1,354 days in office",160,0,0,#00539f
Heath,"1,354 days in office",170,0,0,#00539f
Heath,"1,354 days in office",180,0,0,#00539f
Heath,"1,354 days in office",190,0,0,#00539f
Heath,"1,354 days in office",200,0,0,#00539f
Heath,"1,354 days in office",210,0,0,#00539f
Heath,"1,354 days in office",220,0,0,#00539f
Heath,"1,354 days in office",230,0,0,#00539f
Heath,"1,354 days in office",240,0,0,#00539f
Heath,"1,354 days in office",250,0,0,#00539f
Heath,"1,354 days in office",260,0,0,#00539f
Heath,"1,354 days in office",270,0,0,#00539f
Heath,"1,354 days in office",280,0,0,#00539f
Heath,"1,354 days in office",290,0,0,#00539f
Heath,"1,354 days in office",300,0,0,#00539f
Heath,"1,354 days in office",310,0,0,#00539f
Heath,"1,354 days in office",320,0,0,#00539f
Heath,"1,354 days in office",330,0,0,#00539f
Heath,"1,354 days in office",340,0,0,#00539f
Heath,"1,354 days in office",350,0,0,#00539f
Heath,"1,354 days in office",360,0,0,#00539f
Heath,"1,354 days in office",370,0,0,#00539f
Heath,"1,354 days in office",380,0,0,#00539f
Heath,"1,354 days in office",390,0,0,#00539f
Heath,"1,354 days in office",400,0,0,#00539f
Heath,"1,354 days in office",410,1,0,#00539f
Heath,"1,354 days in office",420,1,1,#00539f
Heath,"1,354 days in office",430,1,1,#00539f
Heath,"1,354 days in office",440,1,1,#00539f
Heath,"1,354 days in office",450,1,1,#00539f
Heath,"1,354 days in office",460,1,1,#00539f
Heath,"1,354 days in office",470,1,1,#00539f
Heath,"1,354 days in office",480,1,1,#00539f
Heath,"1,354 days in office",490,2,1,#00539f
Heath,"1,354 days in office",500,2,2,#00539f
Heath,"1,354 days in office",510,2,2,#00539f
Heath,"1,354 days in office",520,2,2,#00539f
Heath,"1,354 days in office",530,2,2,#00539f
Heath,"1,354 days in office",540,2,2,#00539f
Heath,"1,354 days in office",550,2,2,#00539f
Heath,"1,354 days in office",560,2,2,#00539f
Heath,"1,354 days in office",570,2,2,#00539f
Heath,"1,354 days in office",580,2,2,#00539f
Heath,"1,354 days in office",590,2,2,#00539f
Heath,"1,354 days in office",600,2,2,#00539f
Heath,"1,354 days in office",610,2,2,#00539f
Heath,"1,354 days in office",620,2,2,#00539f
Heath,"1,354 days in office",630,2,2,#00539f
Heath,"1,354 days in office",640,2,2,#00539f
Heath,"1,354 days in office",650,2,2,#00539f
Heath,"1,354 days in office",660,2,2,#00539f
Heath,"1,354 days in office",670,2,2,#00539f
Heath,"1,354 days in office",680,2,2,#00539f
Heath,"1,354 days in office",690,2,2,#00539f
Heath,"1,354 days in office",700,2,2,#00539f
Heath,"1,354 days in office",710,2,2,#00539f
Heath,"1,354 days in office",720,2,2,#00539f
Heath,"1,354 days in office",730,2,2,#00539f
Heath,"1,354 days in office",740,2,2,#00539f
Heath,"1,354 days in office",750,2,2,#00539f
Heath,"1,354 days in office",760,2,2,#00539f
Heath,"1,354 days in office",770,3,2,#00539f
Heath,"1,354 days in office",780,3,3,#00539f
Heath,"1,354 days in office",790,3,3,#00539f
Heath,"1,354 days in office",800,3,3,#00539f
Heath,"1,354 days in office",810,3,3,#00539f
Heath,"1,354 days in office",820,3,3,#00539f
Heath,"1,354 days in office",830,3,3,#00539f
Heath,"1,354 days in office",840,3,3,#00539f
Heath,"1,354 days in office",850,3,3,#00539f
Heath,"1,354 days in office",860,3,3,#00539f
Heath,"1,354 days in office",870,3,3,#00539f
Heath,"1,354 days in office",880,3,3,#00539f
Heath,"1,354 days in office",890,3,3,#00539f
Heath,"1,354 days in office",900,3,3,#00539f
Heath,"1,354 days in office",910,3,3,#00539f
Heath,"1,354 days in office",920,3,3,#00539f
Heath,"1,354 days in office",930,3,3,#00539f
Heath,"1,354 days in office",940,3,3,#00539f
Heath,"1,354 days in office",950,3,3,#00539f
Heath,"1,354 days in office",960,3,3,#00539f
Heath,"1,354 days in office",970,3,3,#00539f
Heath,"1,354 days in office",980,3,3,#00539f
Heath,"1,354 days in office",990,3,3,#00539f
Heath,"1,354 days in office",1000,3,3,#00539f
Lloyd George,"2,143 days in office",10,0,0,#ffb703
Lloyd George,"2,143 days in office",20,0,0,#ffb703
Lloyd George,"2,143 days in office",30,0,0,#ffb703
Lloyd George,"2,143 days in office",40,0,0,#ffb703
Lloyd George,"2,143 days in office",50,0,0,#ffb703
Lloyd George,"2,143 days in office",60,0,0,#ffb703
Lloyd George,"2,143 days in office",70,0,0,#ffb703
Lloyd George,"2,143 days in office",80,0,0,#ffb703
Lloyd George,"2,143 days in office",90,0,0,#ffb703
Lloyd George,"2,143 days in office",100,0,0,#ffb703
Lloyd George,"2,143 days in office",110,0,0,#ffb703
Lloyd George,"2,143 days in office",120,0,0,#ffb703
Lloyd George,"2,143 days in office",130,0,0,#ffb703
Lloyd George,"2,143 days in office",140,0,0,#ffb703
Lloyd George,"2,143 days in office",150,0,0,#ffb703
Lloyd George,"2,143 days in office",160,0,0,#ffb703
Lloyd George,"2,143 days in office",170,0,0,#ffb703
Lloyd George,"2,143 days in office",180,0,0,#ffb703
Lloyd George,"2,143 days in office",190,0,0,#ffb703
Lloyd George,"2,143 days in office",200,0,0,#ffb703
Lloyd George,"2,143 days in office",210,0,0,#ffb703
Lloyd George,"2,143 days in office",220,1,0,#ffb703
Lloyd George,"2,143 days in office",230,1,1,#ffb703
Lloyd George,"2,143 days in office",240,1,1,#ffb703
Lloyd George,"2,143 days in office",250,2,1,#ffb703
Lloyd George,"2,143 days in office",260,2,2,#ffb703
Lloyd George,"2,143 days in office",270,2,2,#ffb703
Lloyd George,"2,143 days in office",280,2,2,#ffb703
Lloyd George,"2,143 days in office",290,2,2,#ffb703
Lloyd George,"2,143 days in office",300,2,2,#ffb703
Lloyd George,"2,143 days in office",310,2,2,#ffb703
Lloyd George,"2,143 days in office",320,2,2,#ffb703
Lloyd George,"2,143 days in office",330,2,2,#ffb703
Lloyd George,"2,143 days in office",340,2,2,#ffb703
Lloyd George,"2,143 days in office",350,3,2,#ffb703
Lloyd George,"2,143 days in office",360,3,3,#ffb703
Lloyd George,"2,143 days in office",370,3,3,#ffb703
Lloyd George,"2,143 days in office",380,3,3,#ffb703
Lloyd George,"2,143 days in office",390,3,3,#ffb703
Lloyd George,"2,143 days in office",400,3,3,#ffb703
Lloyd George,"2,143 days in office",410,3,3,#ffb703
Lloyd George,"2,143 days in office",420,4,3,#ffb703
Lloyd George,"2,143 days in office",430,4,4,#ffb703
Lloyd George,"2,143 days in office",440,4,4,#ffb703
Lloyd George,"2,143 days in office",450,4,4,#ffb703
Lloyd George,"2,143 days in office",460,4,4,#ffb703
Lloyd George,"2,143 days in office",470,4,4,#ffb703
Lloyd George,"2,143 days in office",480,4,4,#ffb703
Lloyd George,"2,143 days in office",490,4,4,#ffb703
Lloyd George,"2,143 days in office",500,4,4,#ffb703
Lloyd George,"2,143 days in office",510,5,4,#ffb703
Lloyd George,"2,143 days in office",520,5,5,#ffb703
Lloyd George,"2,143 days in office",530,5,5,#ffb703
Lloyd George,"2,143 days in office",540,5,5,#ffb703
Lloyd George,"2,143 days in office",550,5,5,#ffb703
Lloyd George,"2,143 days in office",560,5,5,#ffb703
Lloyd George,"2,143 days in office",570,5,5,#ffb703
Lloyd George,"2,143 days in office",580,5,5,#ffb703
Lloyd George,"2,143 days in office",590,5,5,#ffb703
Lloyd George,"2,143 days in office",600,5,5,#ffb703
Lloyd George,"2,143 days in office",610,5,5,#ffb703
Lloyd George,"2,143 days in office",620,5,5,#ffb703
Lloyd George,"2,143 days in office",630,5,5,#ffb703
Lloyd George,"2,143 days in office",640,5,5,#ffb703
Lloyd George,"2,143 days in office",650,5,5,#ffb703
Lloyd George,"2,143 days in office",660,5,5,#ffb703
Lloyd George,"2,143 days in office",670,5,5,#ffb703
Lloyd George,"2,143 days in office",680,5,5,#ffb703
Lloyd George,"2,143 days in office",690,5,5,#ffb703
Lloyd George,"2,143 days in office",700,5,5,#ffb703
Lloyd George,"2,143 days in office",710,5,5,#ffb703
Lloyd George,"2,143 days in office",720,6,5,#ffb703
Lloyd George,"2,143 days in office",730,6,6,#ffb703
Lloyd George,"2,143 days in office",740,6,6,#ffb703
Lloyd George,"2,143 days in office",750,6,6,#ffb703
Lloyd George,"2,143 days in office",760,6,6,#ffb703
Lloyd George,"2,143 days in office",770,6,6,#ffb703
Lloyd George,"2,143 days in office",780,6,6,#ffb703
Lloyd George,"2,143 days in office",790,6,6,#ffb703
Lloyd George,"2,143 days in office",800,6,6,#ffb703
Lloyd George,"2,143 days in office",810,6,6,#ffb703
Lloyd George,"2,143 days in office",820,6,6,#ffb703
Lloyd George,"2,143 days in office",830,6,6,#ffb703
Lloyd George,"2,143 days in office",840,6,6,#ffb703
Lloyd George,"2,143 days in office",850,6,6,#ffb703
Lloyd George,"2,143 days in office",860,6,6,#ffb703
Lloyd George,"2,143 days in office",870,6,6,#ffb703
Lloyd George,"2,143 days in office",880,6,6,#ffb703
Lloyd George,"2,143 days in office",890,6,6,#ffb703
Lloyd George,"2,143 days in office",900,6,6,#ffb703
Lloyd George,"2,143 days in office",910,6,6,#ffb703
Lloyd George,"2,143 days in office",920,6,6,#ffb703
Lloyd George,"2,143 days in office",930,6,6,#ffb703
Lloyd George,"2,143 days in office",940,6,6,#ffb703
Lloyd George,"2,143 days in office",950,6,6,#ffb703
Lloyd George,"2,143 days in office",960,6,6,#ffb703
Lloyd George,"2,143 days in office",970,6,6,#ffb703
Lloyd George,"2,143 days in office",980,6,6,#ffb703
Lloyd George,"2,143 days in office",990,6,6,#ffb703
Lloyd George,"2,143 days in office",1000,6,6,#ffb703
MacDonald,"2,480 days in office",10,0,0,#ee3224
MacDonald,"2,480 days in office",20,0,0,#ee3224
MacDonald,"2,480 days in office",30,0,0,#ee3224
MacDonald,"2,480 days in office",40,0,0,#ee3224
MacDonald,"2,480 days in office",50,0,0,#ee3224
MacDonald,"2,480 days in office",60,0,0,#ee3224
MacDonald,"2,480 days in office",70,0,0,#ee3224
MacDonald,"2,480 days in office",80,0,0,#ee3224
MacDonald,"2,480 days in office",90,0,0,#ee3224
MacDonald,"2,480 days in office",100,0,0,#ee3224
MacDonald,"2,480 days in office",110,0,0,#ee3224
MacDonald,"2,480 days in office",120,0,0,#ee3224
MacDonald,"2,480 days in office",130,0,0,#ee3224
MacDonald,"2,480 days in office",140,0,0,#ee3224
MacDonald,"2,480 days in office",150,0,0,#ee3224
MacDonald,"2,480 days in office",160,0,0,#ee3224
MacDonald,"2,480 days in office",170,0,0,#ee3224
MacDonald,"2,480 days in office",180,0,0,#ee3224
MacDonald,"2,480 days in office",190,0,0,#ee3224
MacDonald,"2,480 days in office",200,0,0,#ee3224
MacDonald,"2,480 days in office",210,0,0,#ee3224
MacDonald,"2,480 days in office",220,0,0,#ee3224
MacDonald,"2,480 days in office",230,0,0,#ee3224
MacDonald,"2,480 days in office",240,0,0,#ee3224
MacDonald,"2,480 days in office",250,0,0,#ee3224
MacDonald,"2,480 days in office",260,0,0,#ee3224
MacDonald,"2,480 days in office",270,0,0,#ee3224
MacDonald,"2,480 days in office",280,0,0,#ee3224
MacDonald,"2,480 days in office",290,0,0,#ee3224
MacDonald,"2,480 days in office",300,0,0,#ee3224
MacDonald,"2,480 days in office",310,0,0,#ee3224
MacDonald,"2,480 days in office",320,0,0,#ee3224
MacDonald,"2,480 days in office",330,0,0,#ee3224
MacDonald,"2,480 days in office",340,0,0,#ee3224
MacDonald,"2,480 days in office",350,0,0,#ee3224
MacDonald,"2,480 days in office",360,0,0,#ee3224
MacDonald,"2,480 days in office",370,0,0,#ee3224
MacDonald,"2,480 days in office",380,0,0,#ee3224
MacDonald,"2,480 days in office",390,0,0,#ee3224
MacDonald,"2,480 days in office",400,0,0,#ee3224
MacDonald,"2,480 days in office",410,0,0,#ee3224
MacDonald,"2,480 days in office",420,0,0,#ee3224
MacDonald,"2,480 days in office",430,0,0,#ee3224
MacDonald,"2,480 days in office",440,0,0,#ee3224
MacDonald,"2,480 days in office",450,0,0,#ee3224
MacDonald,"2,480 days in office",460,0,0,#ee3224
MacDonald,"2,480 days in office",470,0,0,#ee3224
MacDonald,"2,480 days in office",480,0,0,#ee3224
MacDonald,"2,480 days in office",490,0,0,#ee3224
MacDonald,"2,480 days in office",500,0,0,#ee3224
MacDonald,"2,480 days in office",510,0,0,#ee3224
MacDonald,"2,480 days in office",520,0,0,#ee3224
MacDonald,"2,480 days in office",530,0,0,#ee3224
MacDonald,"2,480 days in office",540,0,0,#ee3224
MacDonald,"2,480 days in office",550,0,0,#ee3224
MacDonald,"2,480 days in office",560,0,0,#ee3224
MacDonald,"2,480 days in office",570,0,0,#ee3224
MacDonald,"2,480 days in office",580,0,0,#ee3224
MacDonald,"2,480 days in office",590,0,0,#ee3224
MacDonald,"2,480 days in office",600,0,0,#ee3224
MacDonald,"2,480 days in office",610,0,0,#ee3224
MacDonald,"2,480 days in office",620,0,0,#ee3224
MacDonald,"2,480 days in office",630,0,0,#ee3224
MacDonald,"2,480 days in office",640,1,0,#ee3224
MacDonald,"2,480 days in office",650,1,1,#ee3224
MacDonald,"2,480 days in office",660,1,1,#ee3224
MacDonald,"2,480 days in office",670,1,1,#ee3224
MacDonald,"2,480 days in office",680,1,1,#ee3224
MacDonald,"2,480 days in office",690,1,1,#ee3224
MacDonald,"2,480 days in office",700,1,1,#ee3224
MacDonald,"2,480 days in office",710,1,1,#ee3224
MacDonald,"2,480 days in office",720,1,1,#ee3224
MacDonald,"2,480 days in office",730,1,1,#ee3224
MacDonald,"2,480 days in office",740,1,1,#ee3224
MacDonald,"2,480 days in office",750,1,1,#ee3224
MacDonald,"2,480 days in office",760,1,1,#ee3224
MacDonald,"2,480 days in office",770,1,1,#ee3224
MacDonald,"2,480 days in office",780,1,1,#ee3224
MacDonald,"2,480 days in office",790,1,1,#ee3224
MacDonald,"2,480 days in office",800,1,1,#ee3224
MacDonald,"2,480 days in office",810,1,1,#ee3224
MacDonald,"2,480 days in office",820,1,1,#ee3224
MacDonald,"2,480 days in office",830,1,1,#ee3224
MacDonald,"2,480 days in office",840,1,1,#ee3224
MacDonald,"2,480 days in office",850,1,1,#ee3224
MacDonald,"2,480 days in office",860,1,1,#ee3224
MacDonald,"2,480 days in office",870,1,1,#ee3224
MacDonald,"2,480 days in office",880,1,1,#ee3224
MacDonald,"2,480 days in office",890,1,1,#ee3224
MacDonald,"2,480 days in office",900,1,1,#ee3224
MacDonald,"2,480 days in office",910,1,1,#ee3224
MacDonald,"2,480 days in office",920,1,1,#ee3224
MacDonald,"2,480 days in office",930,3,1,#ee3224
MacDonald,"2,480 days in office",940,3,3,#ee3224
MacDonald,"2,480 days in office",950,3,3,#ee3224
MacDonald,"2,480 days in office",960,3,3,#ee3224
MacDonald,"2,480 days in office",970,3,3,#ee3224
MacDonald,"2,480 days in office",980,3,3,#ee3224
MacDonald,"2,480 days in office",990,3,3,#ee3224
MacDonald,"2,480 days in office",1000,3,3,#ee3224
Macmillan,"2,472 days in office",10,0,0,#00539f
Macmillan,"2,472 days in office",20,0,0,#00539f
Macmillan,"2,472 days in office",30,0,0,#00539f
Macmillan,"2,472 days in office",40,0,0,#00539f
Macmillan,"2,472 days in office",50,0,0,#00539f
Macmillan,"2,472 days in office",60,0,0,#00539f
Macmillan,"2,472 days in office",70,0,0,#00539f
Macmillan,"2,472 days in office",80,1,0,#00539f
Macmillan,"2,472 days in office",90,1,1,#00539f
Macmillan,"2,472 days in office",100,1,1,#00539f
Macmillan,"2,472 days in office",110,1,1,#00539f
Macmillan,"2,472 days in office",120,1,1,#00539f
Macmillan,"2,472 days in office",130,1,1,#00539f
Macmillan,"2,472 days in office",140,1,1,#00539f
Macmillan,"2,472 days in office",150,1,1,#00539f
Macmillan,"2,472 days in office",160,1,1,#00539f
Macmillan,"2,472 days in office",170,1,1,#00539f
Macmillan,"2,472 days in office",180,1,1,#00539f
Macmillan,"2,472 days in office",190,1,1,#00539f
Macmillan,"2,472 days in office",200,1,1,#00539f
Macmillan,"2,472 days in office",210,1,1,#00539f
Macmillan,"2,472 days in office",220,1,1,#00539f
Macmillan,"2,472 days in office",230,1,1,#00539f
Macmillan,"2,472 days in office",240,1,1,#00539f
Macmillan,"2,472 days in office",250,1,1,#00539f
Macmillan,"2,472 days in office",260,1,1,#00539f
Macmillan,"2,472 days in office",270,1,1,#00539f
Macmillan,"2,472 days in office",280,1,1,#00539f
Macmillan,"2,472 days in office",290,1,1,#00539f
Macmillan,"2,472 days in office",300,1,1,#00539f
Macmillan,"2,472 days in office",310,1,1,#00539f
Macmillan,"2,472 days in office",320,1,1,#00539f
Macmillan,"2,472 days in office",330,1,1,#00539f
Macmillan,"2,472 days in office",340,1,1,#00539f
Macmillan,"2,472 days in office",350,1,1,#00539f
Macmillan,"2,472 days in office",360,1,1,#00539f
Macmillan,"2,472 days in office",370,4,1,#00539f
Macmillan,"2,472 days in office",380,4,4,#00539f
Macmillan,"2,472 days in office",390,4,4,#00539f
Macmillan,"2,472 days in office",400,4,4,#00539f
Macmillan,"2,472 days in office",410,4,4,#00539f
Macmillan,"2,472 days in office",420,4,4,#00539f
Macmillan,"2,472 days in office",430,4,4,#00539f
Macmillan,"2,472 days in office",440,4,4,#00539f
Macmillan,"2,472 days in office",450,4,4,#00539f
Macmillan,"2,472 days in office",460,4,4,#00539f
Macmillan,"2,472 days in office",470,4,4,#00539f
Macmillan,"2,472 days in office",480,4,4,#00539f
Macmillan,"2,472 days in office",490,4,4,#00539f
Macmillan,"2,472 days in office",500,4,4,#00539f
Macmillan,"2,472 days in office",510,4,4,#00539f
Macmillan,"2,472 days in office",520,4,4,#00539f
Macmillan,"2,472 days in office",530,4,4,#00539f
Macmillan,"2,472 days in office",540,4,4,#00539f
Macmillan,"2,472 days in office",550,4,4,#00539f
Macmillan,"2,472 days in office",560,4,4,#00539f
Macmillan,"2,472 days in office",570,4,4,#00539f
Macmillan,"2,472 days in office",580,4,4,#00539f
Macmillan,"2,472 days in office",590,4,4,#00539f
Macmillan,"2,472 days in office",600,4,4,#00539f
Macmillan,"2,472 days in office",610,4,4,#00539f
Macmillan,"2,472 days in office",620,4,4,#00539f
Macmillan,"2,472 days in office",630,4,4,#00539f
Macmillan,"2,472 days in office",640,4,4,#00539f
Macmillan,"2,472 days in office",650,4,4,#00539f
Macmillan,"2,472 days in office",660,4,4,#00539f
Macmillan,"2,472 days in office",670,4,4,#00539f
Macmillan,"2,472 days in office",680,5,4,#00539f
Macmillan,"2,472 days in office",690,5,5,#00539f
Macmillan,"2,472 days in office",700,5,5,#00539f
Macmillan,"2,472 days in office",710,5,5,#00539f
Macmillan,"2,472 days in office",720,5,5,#00539f
Macmillan,"2,472 days in office",730,5,5,#00539f
Macmillan,"2,472 days in office",740,5,5,#00539f
Macmillan,"2,472 days in office",750,5,5,#00539f
Macmillan,"2,472 days in office",760,5,5,#00539f
Macmillan,"2,472 days in office",770,5,5,#00539f
Macmillan,"2,472 days in office",780,5,5,#00539f
Macmillan,"2,472 days in office",790,5,5,#00539f
Macmillan,"2,472 days in office",800,5,5,#00539f
Macmillan,"2,472 days in office",810,5,5,#00539f
Macmillan,"2,472 days in office",820,5,5,#00539f
Macmillan,"2,472 days in office",830,5,5,#00539f
Macmillan,"2,472 days in office",840,5,5,#00539f
Macmillan,"2,472 days in office",850,5,5,#00539f
Macmillan,"2,472 days in office",860,5,5,#00539f
Macmillan,"2,472 days in office",870,5,5,#00539f
Macmillan,"2,472 days in office",880,5,5,#00539f
Macmillan,"2,472 days in office",890,5,5,#00539f
Macmillan,"2,472 days in office",900,5,5,#00539f
Macmillan,"2,472 days in office",910,5,5,#00539f
Macmillan,"2,472 days in office",920,5,5,#00539f
Macmillan,"2,472 days in office",930,5,5,#00539f
Macmillan,"2,472 days in office",940,5,5,#00539f
Macmillan,"2,472 days in office",950,5,5,#00539f
Macmillan,"2,472 days in office",960,5,5,#00539f
Macmillan,"2,472 days in office",970,5,5,#00539f
Macmillan,"2,472 days in office",980,5,5,#00539f
Macmillan,"2,472 days in office",990,5,5,#00539f
Macmillan,"2,472 days in office",1000,5,5,#00539f
Major,"2,347 days in office",10,0,0,#00539f
Major,"2,347 days in office",20,0,0,#00539f
Major,"2,347 days in office",30,0,0,#00539f
Major,"2,347 days in office",40,0,0,#00539f
Major,"2,347 days in office",50,0,0,#00539f
Major,"2,347 days in office",60,0,0,#00539f
Major,"2,347 days in office",70,0,0,#00539f
Major,"2,347 days in office",80,0,0,#00539f
Major,"2,347 days in office",90,0,0,#00539f
Major,"2,347 days in office",100,0,0,#00539f
Major,"2,347 days in office",110,0,0,#00539f
Major,"2,347 days in office",120,0,0,#00539f
Major,"2,347 days in office",130,0,0,#00539f
Major,"2,347 days in office",140,0,0,#00539f
Major,"2,347 days in office",150,0,0,#00539f
Major,"2,347 days in office",160,0,0,#00539f
Major,"2,347 days in office",170,0,0,#00539f
Major,"2,347 days in office",180,1,0,#00539f
Major,"2,347 days in office",190,1,1,#00539f
Major,"2,347 days in office",200,1,1,#00539f
Major,"2,347 days in office",210,1,1,#00539f
Major,"2,347 days in office",220,1,1,#00539f
Major,"2,347 days in office",230,1,1,#00539f
Major,"2,347 days in office",240,1,1,#00539f
Major,"2,347 days in office",250,1,1,#00539f
Major,"2,347 days in office",260,1,1,#00539f
Major,"2,347 days in office",270,1,1,#00539f
Major,"2,347 days in office",280,1,1,#00539f
Major,"2,347 days in office",290,1,1,#00539f
Major,"2,347 days in office",300,1,1,#00539f
Major,"2,347 days in office",310,1,1,#00539f
Major,"2,347 days in office",320,1,1,#00539f
Major,"2,347 days in office",330,1,1,#00539f
Major,"2,347 days in office",340,1,1,#00539f
Major,"2,347 days in office",350,1,1,#00539f
Major,"2,347 days in office",360,1,1,#00539f
Major,"2,347 days in office",370,1,1,#00539f
Major,"2,347 days in office",380,1,1,#00539f
Major,"2,347 days in office",390,1,1,#00539f
Major,"2,347 days in office",400,1,1,#00539f
Major,"2,347 days in office",410,1,1,#00539f
Major,"2,347 days in office",420,1,1,#00539f
Major,"2,347 days in office",430,1,1,#00539f
Major,"2,347 days in office",440,1,1,#00539f
Major,"2,347 days in office",450,1,1,#00539f
Major,"2,347 days in office",460,1,1,#00539f
Major,"2,347 days in office",470,1,1,#00539f
Major,"2,347 days in office",480,1,1,#00539f
