name,subGroup,year,value,lastValue,tcolour
Major,from November 1990,980,4,4,#00539f
Major,from November 1990,990,4,4,#00539f
Major,from November 1990,1000,4,4,#00539f
May,from July 2016,10,0,0,#00539f
May,from July 2016,20,0,0,#00539f
May,from July 2016,30,0,0,#00539f
May,from July 2016,40,0,0,#00539f
May,from July 2016,50,0,0,#00539f
May,from July 2016,60,0,0,#00539f
May,from July 2016,70,0,0,#00539f
May,from July 2016,80,1,0,#00539f
May,from July 2016,90,1,1,#00539f
May,from July 2016,100,1,1,#00539f
May,from July 2016,110,1,1,#00539f
May,from July 2016,120,1,1,#00539f
May,from July 2016,130,1,1,#00539f
May,from July 2016,140,1,1,#00539f
May,from July 2016,150,1,1,#00539f
May,from July 2016,160,1,1,#00539f
May,from July 2016,170,1,1,#00539f
May,from July 2016,180,1,1,#00539f
May,from July 2016,190,1,1,#00539f
May,from July 2016,200,1,1,#00539f
May,from July 2016,210,1,1,#00539f
May,from July 2016,220,1,1,#00539f
May,from July 2016,230,1,1,#00539f
May,from July 2016,240,1,1,#00539f
May,from July 2016,250,1,1,#00539f
May,from July 2016,260,1,1,#00539f
May,from July 2016,270,1,1,#00539f
May,from July 2016,280,1,1,#00539f
May,from July 2016,290,1,1,#00539f
May,from July 2016,300,1,1,#00539f
May,from July 2016,310,1,1,#00539f
May,from July 2016,320,1,1,#00539f
May,from July 2016,330,1,1,#00539f
May,from July 2016,340,2,1,#00539f
May,from July 2016,350,2,2,#00539f
May,from July 2016,360,2,2,#00539f
May,from July 2016,370,2,2,#00539f
May,from July 2016,380,2,2,#00539f
May,from July 2016,390,2,2,#00539f
May,from July 2016,400,2,2,#00539f
May,from July 2016,410,2,2,#00539f
May,from July 2016,420,2,2,#00539f
May,from July 2016,430,2,2,#00539f
May,from July 2016,440,2,2,#00539f
May,from July 2016,450,2,2,#00539f
May,from July 2016,460,2,2,#00539f
May,from July 2016,470,2,2,#00539f
May,from July 2016,480,4,2,#00539f
May,from July 2016,490,5,4,#00539f
May,from July 2016,500,5,5,#00539f
May,from July 2016,510,5,5,#00539f
May,from July 2016,520,5,5,#00539f
May,from July 2016,530,6,5,#00539f
May,from July 2016,540,6,6,#00539f
May,from July 2016,550,6,6,#00539f
May,from July 2016,560,6,6,#00539f
May,from July 2016,570,6,6,#00539f
May,from July 2016,580,6,6,#00539f
May,from July 2016,590,6,6,#00539f
May,from July 2016,600,6,6,#00539f
May,from July 2016,610,6,6,#00539f
May,from July 2016,620,6,6,#00539f
May,from July 2016,630,6,6,#00539f
May,from July 2016,640,6,6,#00539f
May,from July 2016,650,6,6,#00539f
May,from July 2016,660,7,6,#00539f
May,from July 2016,670,7,7,#00539f
May,from July 2016,680,7,7,#00539f
May,from July 2016,690,7,7,#00539f
May,from July 2016,700,8,7,#00539f
May,from July 2016,710,9,8,#00539f
May,from July 2016,720,9,9,#00539f
May,from July 2016,730,13,9,#00539f
May,from July 2016,740,14,13,#00539f
May,from July 2016,750,14,14,#00539f
May,from July 2016,760,14,14,#00539f
May,from July 2016,770,14,14,#00539f
May,from July 2016,780,14,14,#00539f
May,from July 2016,790,14,14,#00539f
May,from July 2016,800,14,14,#00539f
May,from July 2016,810,14,14,#00539f
May,from July 2016,820,14,14,#00539f
May,from July 2016,830,14,14,#00539f
May,from July 2016,840,14,14,#00539f
May,from July 2016,850,16,14,#00539f
May,from July 2016,860,20,16,#00539f
May,from July 2016,870,21,20,#00539f
May,from July 2016,880,21,21,#00539f
May,from July 2016,890,22,21,#00539f
May,from July 2016,900,22,22,#00539f
May,from July 2016,910,22,22,#00539f
May,from July 2016,920,23,22,#00539f
May,from July 2016,930,23,23,#00539f
May,from July 2016,940,23,23,#00539f
May,from July 2016,950,23,23,#00539f
May,from July 2016,960,24,23,#00539f
May,from July 2016,970,24,24,#00539f
May,from July 2016,980,25,24,#00539f
May,from July 2016,990,28,25,#00539f
May,from July 2016,1000,30,28,#00539f
Thatcher,from May 1979,10,0,0,#00539f
Thatcher,from May 1979,20,0,0,#00539f
Thatcher,from May 1979,30,0,0,#00539f
Thatcher,from May 1979,40,0,0,#00539f
Thatcher,from May 1979,50,0,0,#00539f
Thatcher,from May 1979,60,0,0,#00539f
Thatcher,from May 1979,70,0,0,#00539f
Thatcher,from May 1979,80,0,0,#00539f
Thatcher,from May 1979,90,0,0,#00539f
Thatcher,from May 1979,100,0,0,#00539f
Thatcher,from May 1979,110,0,0,#00539f
Thatcher,from May 1979,120,0,0,#00539f
Thatcher,from May 1979,130,0,0,#00539f
Thatcher,from May 1979,140,0,0,#00539f
Thatcher,from May 1979,150,0,0,#00539f
Thatcher,from May 1979,160,0,0,#00539f
Thatcher,from May 1979,170,0,0,#00539f
Thatcher,from May 1979,180,0,0,#00539f
Thatcher,from May 1979,190,0,0,#00539f
Thatcher,from May 1979,200,0,0,#00539f
Thatcher,from May 1979,210,0,0,#00539f
Thatcher,from May 1979,220,0,0,#00539f
Thatcher,from May 1979,230,0,0,#00539f
Thatcher,from May 1979,240,0,0,#00539f
Thatcher,from May 1979,250,0,0,#00539f
Thatcher,from May 1979,260,0,0,#00539f
Thatcher,from May 1979,270,0,0,#00539f
Thatcher,from May 1979,280,0,0,#00539f
Thatcher,from May 1979,290,0,0,#00539f
Thatcher,from May 1979,300,0,0,#00539f
Thatcher,from May 1979,310,0,0,#00539f
Thatcher,from May 1979,320,0,0,#00539f
Thatcher,from May 1979,330,0,0,#00539f
Thatcher,from May 1979,340,0,0,#00539f
Thatcher,from May 1979,350,0,0,#00539f
Thatcher,from May 1979,360,0,0,#00539f
Thatcher,from May 1979,370,0,0,#00539f
Thatcher,from May 1979,380,0,0,#00539f
Thatcher,from May 1979,390,0,0,#00539f
Thatcher,from May 1979,400,0,0,#00539f
Thatcher,from May 1979,410,0,0,#00539f
Thatcher,from May 1979,420,0,0,#00539f
Thatcher,from May 1979,430,0,0,#00539f
Thatcher,from May 1979,440,0,0,#00539f
Thatcher,from May 1979,450,0,0,#00539f
Thatcher,from May 1979,460,0,0,#00539f
Thatcher,from May 1979,470,0,0,#00539f
Thatcher,from May 1979,480,0,0,#00539f
Thatcher,from May 1979,490,0,0,#00539f
Thatcher,from May 1979,500,0,0,#00539f
Thatcher,from May 1979,510,0,0,#00539f
Thatcher,from May 1979,520,0,0,#00539f
Thatcher,from May 1979,530,0,0,#00539f
Thatcher,from May 1979,540,0,0,#00539f
Thatcher,from May 1979,550,0,0,#00539f
Thatcher,from May 1979,560,0,0,#00539f
Thatcher,from May 1979,570,0,0,#00539f
Thatcher,from May 1979,580,0,0,#00539f
Thatcher,from May 1979,590,0,0,#00539f
Thatcher,from May 1979,600,0,0,#00539f
Thatcher,from May 1979,610,0,0,#00539f
Thatcher,from May 1979,620,0,0,#00539f
Thatcher,from May 1979,630,0,0,#00539f
Thatcher,from May 1979,640,0,0,#00539f
Thatcher,from May 1979,650,0,0,#00539f
Thatcher,from May 1979,660,0,0,#00539f
Thatcher,from May 1979,670,0,0,#00539f
Thatcher,from May 1979,680,0,0,#00539f
Thatcher,from May 1979,690,0,0,#00539f
Thatcher,from May 1979,700,0,0,#00539f
Thatcher,from May 1979,710,0,0,#00539f
Thatcher,from May 1979,720,0,0,#00539f
Thatcher,from May 1979,730,0,0,#00539f
Thatcher,from May 1979,740,0,0,#00539f
Thatcher,from May 1979,750,0,0,#00539f
Thatcher,from May 1979,760,0,0,#00539f
Thatcher,from May 1979,770,0,0,#00539f
Thatcher,from May 1979,780,0,0,#00539f
Thatcher,from May 1979,790,0,0,#00539f
Thatcher,from May 1979,800,0,0,#00539f
Thatcher,from May 1979,810,0,0,#00539f
Thatcher,from May 1979,820,0,0,#00539f
Thatcher,from May 1979,830,0,0,#00539f
Thatcher,from May 1979,840,0,0,#00539f
Thatcher,from May 1979,850,0,0,#00539f
Thatcher,from May 1979,860,0,0,#00539f
Thatcher,from May 1979,870,0,0,#00539f
Thatcher,from May 1979,880,0,0,#00539f
Thatcher,from May 1979,890,0,0,#00539f
Thatcher,from May 1979,900,0,0,#00539f
Thatcher,from May 1979,910,0,0,#00539f
Thatcher,from May 1979,920,0,0,#00539f
Thatcher,from May 1979,930,0,0,#00539f
Thatcher,from May 1979,940,0,0,#00539f
Thatcher,from May 1979,950,0,0,#00539f
Thatcher,from May 1979,960,0,0,#00539f
Thatcher,from May 1979,970,0,0,#00539f
Thatcher,from May 1979,980,0,0,#00539f
Thatcher,from May 1979,990,0,0,#00539f
Thatcher,from May 1979,1000,1,0,#00539f
Wilson,from March 1974,10,0,0,#ee3224
Wilson,from March 1974,20,0,0,#ee3224
Wilson,from March 1974,30,0,0,#ee3224
Wilson,from March 1974,40,0,0,#ee3224
Wilson,from March 1974,50,0,0,#ee3224
Wilson,from March 1974,60,0,0,#ee3224
Wilson,from March 1974,70,0,0,#ee3224
Wilson,from March 1974,80,0,0,#ee3224
Wilson,from March 1974,90,0,0,#ee3224
Wilson,from March 1974,100,0,0,#ee3224
Wilson,from March 1974,110,0,0,#ee3224
Wilson,from March 1974,120,0,0,#ee3224
Wilson,from March 1974,130,0,0,#ee3224
Wilson,from March 1974,140,0,0,#ee3224
Wilson,from March 1974,150,0,0,#ee3224
Wilson,from March 1974,160,0,0,#ee3224
Wilson,from March 1974,170,0,0,#ee3224
Wilson,from March 1974,180,0,0,#ee3224
Wilson,from March 1974,190,0,0,#ee3224
Wilson,from March 1974,200,0,0,#ee3224
Wilson,from March 1974,210,0,0,#ee3224
Wilson,from March 1974,220,0,0,#ee3224
Wilson,from March 1974,230,0,0,#ee3224
Wilson,from March 1974,240,0,0,#ee3224
Wilson,from March 1974,250,0,0,#ee3224
Wilson,from March 1974,260,0,0,#ee3224
Wilson,from March 1974,270,0,0,#ee3224
Wilson,from March 1974,280,0,0,#ee3224
Wilson,from March 1974,290,0,0,#ee3224
Wilson,from March 1974,300,0,0,#ee3224
Wilson,from March 1974,310,0,0,#ee3224
Wilson,from March 1974,320,0,0,#ee3224
Wilson,from March 1974,330,0,0,#ee3224
Wilson,from March 1974,340,0,0,#ee3224
Wilson,from March 1974,350,0,0,#ee3224
Wilson,from March 1974,360,0,0,#ee3224
Wilson,from March 1974,370,0,0,#ee3224
Wilson,from March 1974,380,0,0,#ee3224
Wilson,from March 1974,390,0,0,#ee3224
Wilson,from March 1974,400,0,0,#ee3224
Wilson,from March 1974,410,0,0,#ee3224
Wilson,from March 1974,420,0,0,#ee3224
Wilson,from March 1974,430,0,0,#ee3224
Wilson,from March 1974,440,0,0,#ee3224
Wilson,from March 1974,450,0,0,#ee3224
Wilson,from March 1974,460,0,0,#ee3224
Wilson,from March 1974,470,0,0,#ee3224
Wilson,from March 1974,480,0,0,#ee3224
Wilson,from March 1974,490,0,0,#ee3224
Wilson,from March 1974,500,1,0,#ee3224
Wilson,from March 1974,510,1,1,#ee3224
Wilson,from March 1974,520,1,1,#ee3224
Wilson,from March 1974,530,1,1,#ee3224
Wilson,from March 1974,540,1,1,#ee3224
Wilson,from March 1974,550,1,1,#ee3224
Wilson,from March 1974,560,1,1,#ee3224
Wilson,from March 1974,570,1,1,#ee3224
Wilson,from March 1974,580,1,1,#ee3224
Wilson,from March 1974,590,1,1,#ee3224
Wilson,from March 1974,600,1,1,#ee3224
Wilson,from March 1974,610,1,1,#ee3224
Wilson,from March 1974,620,1,1,#ee3224
Wilson,from March 1974,630,2,1,#ee3224
Wilson,from March 1974,640,2,2,#ee3224
Wilson,from March 1974,650,2,2,#ee3224
Wilson,from March 1974,660,2,2,#ee3224
Wilson,from March 1974,670,2,2,#ee3224
Wilson,from March 1974,680,2,2,#ee3224
Wilson,from March 1974,690,2,2,#ee3224
Wilson,from March 1974,700,2,2,#ee3224
Wilson,from March 1974,710,2,2,#ee3224
Wilson,from March 1974,720,2,2,#ee3224
Wilson,from March 1974,730,2,2,#ee3224
Wilson,from March 1974,740,2,2,#ee3224
Wilson,from March 1974,750,2,2,#ee3224
Wilson,from March 1974,760,2,2,#ee3224
Wilson,from March 1974,770,2,2,#ee3224
Wilson,from March 1974,780,2,2,#ee3224
Wilson,from March 1974,790,2,2,#ee3224
Wilson,from March 1974,800,2,2,#ee3224
Wilson,from March 1974,810,2,2,#ee3224
Wilson,from March 1974,820,2,2,#ee3224
Wilson,from March 1974,830,2,2,#ee3224
Wilson,from March 1974,840,2,2,#ee3224
Wilson,from March 1974,850,2,2,#ee3224
Wilson,from March 1974,860,2,2,#ee3224
Wilson,from March 1974,870,2,2,#ee3224
Wilson,from March 1974,880,2,2,#ee3224
Wilson,from March 1974,890,2,2,#ee3224
Wilson,from March 1974,900,2,2,#ee3224
Wilson,from March 1974,910,2,2,#ee3224
Wilson,from March 1974,920,2,2,#ee3224
Wilson,from March 1974,930,2,2,#ee3224
Wilson,from March 1974,940,2,2,#ee3224
Wilson,from March 1974,950,2,2,#ee3224
Wilson,from March 1974,960,2,2,#ee3224
Wilson,from March 1974,970,2,2,#ee3224
Wilson,from March 1974,980,2,2,#ee3224
Wilson,from March 1974,990,2,2,#ee3224
Wilson,from March 1974,1000,2,2,#ee3224
